municipality_name,date,temp_mean_c,temp_min_c,temp_max_c,humidity_mean_pct,rainfall_sum_mm
Mawab,2023-01-22,23.10,22.00,24.50,96.00,46.30
Mawab,2023-01-23,23.80,22.00,26.90,93.00,36.10
Mawab,2023-01-24,24.10,21.70,27.80,92.00,19.30
Mawab,2023-01-25,24.00,22.10,27.10,86.00,9.70
Mawab,2023-01-26,23.90,22.30,26.10,88.00,26.00
Mawab,2023-01-27,24.70,22.10,29.00,88.00,7.70
Mawab,2023-01-28,25.60,21.60,31.00,82.00,0.10
Mawab,2023-01-29,23.90,22.40,26.10,93.00,17.00
Mawab,2023-01-30,24.30,22.40,28.50,93.00,15.60
Mawab,2023-01-31,24.90,21.80,28.80,90.00,2.00
Mawab,2023-02-01,25.40,21.00,31.30,83.00,0.70
Mawab,2023-02-02,25.60,22.50,30.00,83.00,2.90
Mawab,2023-02-03,25.70,22.50,30.30,79.00,0.20
Mawab,2023-02-04,24.30,21.90,27.30,88.00,17.80
Mawab,2023-02-05,23.90,21.10,28.50,92.00,49.60
Mawab,2023-02-06,24.50,21.60,29.60,88.00,2.70
Mawab,2023-02-07,24.60,21.80,29.80,88.00,3.10
Mawab,2023-02-08,24.00,20.90,27.90,88.00,6.80
Mawab,2023-02-09,24.50,20.80,28.80,87.00,1.20
Mawab,2023-02-10,25.20,21.40,31.20,83.00,1.00
Mawab,2023-02-11,25.30,21.40,29.40,84.00,0.70
Mawab,2023-02-12,25.40,22.10,30.90,81.00,1.70
Mawab,2023-02-13,23.80,22.50,24.80,92.00,12.00
Mawab,2023-02-14,23.80,22.00,25.80,92.00,41.80
Mawab,2023-02-15,24.60,22.20,28.90,88.00,45.30
Mawab,2023-02-16,24.70,22.00,29.30,87.00,5.00
Mawab,2023-02-17,23.50,22.30,24.60,91.00,15.10
Mawab,2023-02-18,25.10,23.00,29.20,85.00,28.60
Mawab,2023-02-19,26.10,21.00,30.50,78.00,0.20
Mawab,2023-02-20,25.50,22.40,30.00,85.00,21.40
Mawab,2023-02-21,25.20,22.40,30.50,89.00,22.40
Mawab,2023-02-22,24.80,21.80,30.10,91.00,7.50
Mawab,2023-02-23,26.10,22.10,31.40,81.00,0.70
Mawab,2023-02-24,25.50,21.40,30.20,84.00,1.70
Mawab,2023-02-25,25.80,22.00,31.40,82.00,0.20
Mawab,2023-02-26,25.50,22.40,29.70,84.00,1.20
Mawab,2023-02-27,26.10,22.50,31.40,80.00,1.10
Mawab,2023-02-28,25.70,22.10,30.60,84.00,1.00
Mawab,2023-03-01,25.50,21.60,31.00,85.00,4.90
Mawab,2023-03-02,24.70,21.80,28.90,85.00,1.80
Mawab,2023-03-03,25.10,21.10,29.50,75.00,0.70
Mawab,2023-03-04,24.10,22.40,26.00,88.00,10.90
Mawab,2023-03-05,25.40,21.50,30.20,82.00,2.80
Mawab,2023-03-06,24.80,20.60,28.90,82.00,3.50
Mawab,2023-03-07,24.30,22.20,27.00,90.00,7.80
Mawab,2023-03-08,25.90,22.10,31.50,82.00,0.60
Mawab,2023-03-09,25.50,22.00,30.00,85.00,1.90
Mawab,2023-03-10,26.00,20.80,31.50,78.00,0.30
Mawab,2023-03-11,25.60,20.70,31.40,81.00,1.50
Mawab,2023-03-12,25.20,22.00,28.90,85.00,5.80
Mawab,2023-03-13,24.50,22.20,28.40,88.00,30.70
Mawab,2023-03-14,23.60,22.20,25.50,90.00,16.60
Mawab,2023-03-15,25.60,21.00,31.50,78.00,4.60
Mawab,2023-03-16,25.20,21.40,30.40,86.00,18.00
Mawab,2023-03-17,25.30,22.40,30.10,88.00,5.30
Mawab,2023-03-18,24.90,22.10,29.20,89.00,2.30
Mawab,2023-03-19,25.70,22.20,31.10,86.00,2.50
Mawab,2023-03-20,26.20,22.40,31.10,79.00,0.10
Mawab,2023-03-21,25.80,20.10,32.20,76.00,0.10
Mawab,2023-03-22,25.70,20.80,30.50,79.00,0.50
Mawab,2023-03-23,25.00,21.20,29.90,85.00,12.50
Mawab,2023-03-24,25.50,21.60,30.10,87.00,17.00
Mawab,2023-03-25,26.50,22.90,31.10,82.00,0.30
Mawab,2023-03-26,26.80,22.30,31.70,78.00,0.40
Mawab,2023-03-27,26.00,22.70,30.70,83.00,2.40
Mawab,2023-03-28,25.20,22.80,28.80,88.00,20.40
Mawab,2023-03-29,24.50,21.50,29.10,91.00,9.60
Mawab,2023-03-30,25.20,22.00,29.60,89.00,27.90
Mawab,2023-03-31,24.50,22.00,28.20,92.00,23.20
Mawab,2023-04-01,24.50,22.20,28.50,91.00,13.00
Mawab,2023-04-02,25.10,22.50,29.40,89.00,5.90
Mawab,2023-04-03,25.40,22.00,30.20,86.00,4.80
Mawab,2023-04-04,25.60,20.40,31.10,77.00,0.20
Mawab,2023-04-05,25.20,22.20,29.10,86.00,7.50
Mawab,2023-04-06,26.40,22.00,30.60,76.00,0.40
Mawab,2023-04-07,26.10,21.10,31.00,77.00,0.50
Mawab,2023-04-08,26.10,22.90,30.50,80.00,2.60
Mawab,2023-04-09,25.30,22.40,30.00,87.00,2.10
Mawab,2023-04-10,25.20,21.60,28.10,81.00,1.60
Mawab,2023-04-11,26.20,21.90,31.20,78.00,1.20
Mawab,2023-04-12,27.10,22.00,32.30,75.00,0.00
Mawab,2023-04-13,26.70,22.80,31.60,82.00,1.90
Mawab,2023-04-14,26.10,23.00,29.90,87.00,6.90
Mawab,2023-04-15,25.80,23.10,31.10,87.00,11.60
Mawab,2023-04-16,25.80,21.50,31.00,84.00,0.70
Mawab,2023-04-17,25.70,22.20,31.10,86.00,11.10
Mawab,2023-04-18,26.30,21.40,31.40,81.00,0.10
Mawab,2023-04-19,26.40,21.20,31.60,81.00,1.30
Mawab,2023-04-20,26.40,23.20,30.40,85.00,3.20
Mawab,2023-04-21,25.80,23.30,30.60,86.00,7.80
Mawab,2023-04-22,26.00,22.80,31.80,85.00,5.80
Mawab,2023-04-23,25.90,22.00,30.40,86.00,1.10
Mawab,2023-04-24,27.00,22.90,31.90,81.00,0.20
Mawab,2023-04-25,26.70,20.50,32.90,73.00,0.00
Mawab,2023-04-26,26.50,20.70,32.00,75.00,0.40
Mawab,2023-04-27,26.40,20.80,31.60,78.00,1.60
Mawab,2023-04-28,27.80,23.00,33.30,73.00,0.20
Mawab,2023-04-29,26.40,23.60,31.10,85.00,21.50
Mawab,2023-04-30,25.60,23.50,30.80,90.00,14.80
Mawab,2023-05-01,26.30,22.90,30.80,84.00,4.80
Mawab,2023-05-02,25.40,23.70,29.00,92.00,29.00
Mawab,2023-05-03,26.30,22.40,30.50,85.00,7.10
Mawab,2023-05-04,26.10,22.60,30.50,87.00,1.80
Mawab,2023-05-05,26.10,24.00,31.50,89.00,4.60
Mawab,2023-05-06,25.90,22.50,31.20,87.00,10.10
Mawab,2023-05-07,27.40,23.10,31.60,80.00,1.50
Mawab,2023-05-08,27.80,23.50,32.60,79.00,0.30
Mawab,2023-05-09,27.50,23.00,32.50,80.00,0.30
Mawab,2023-05-10,27.10,23.20,31.50,80.00,1.70
Mawab,2023-05-11,27.10,23.20,32.00,81.00,0.40
Mawab,2023-05-12,26.90,23.00,32.50,81.00,1.70
Mawab,2023-05-13,27.40,22.80,32.30,81.00,2.40
Mawab,2023-05-14,26.50,23.60,32.20,85.00,10.90
Mawab,2023-05-15,26.30,23.80,31.50,84.00,0.10
Mawab,2023-05-16,26.20,22.70,31.90,81.00,6.50
Mawab,2023-05-17,26.80,22.60,32.20,84.00,5.10
Mawab,2023-05-18,26.70,22.40,32.90,81.00,7.60
Mawab,2023-05-19,25.60,23.30,29.80,90.00,12.70
Mawab,2023-05-20,25.80,22.50,30.80,86.00,3.10
Mawab,2023-05-21,26.40,23.90,31.10,86.00,36.50
Mawab,2023-05-22,26.40,23.40,31.70,86.00,11.30
Mawab,2023-05-23,26.40,22.50,31.00,84.00,20.70
Mawab,2023-05-24,26.00,23.20,30.20,87.00,9.00
Mawab,2023-05-25,26.30,22.70,30.50,84.00,9.50
Mawab,2023-05-26,26.40,22.90,31.90,84.00,7.20
Mawab,2023-05-27,27.00,24.10,31.50,77.00,7.40
Mawab,2023-05-28,27.50,23.60,31.20,74.00,0.10
Mawab,2023-05-29,28.30,24.50,33.20,72.00,0.00
Mawab,2023-05-30,28.50,24.50,32.80,72.00,0.00
Mawab,2023-05-31,28.40,24.60,32.60,72.00,0.00
Mawab,2023-06-01,28.20,23.90,32.80,73.00,0.50
Mawab,2023-06-02,27.90,23.80,33.00,73.00,9.70
Mawab,2023-06-03,26.50,23.00,32.50,83.00,4.70
Mawab,2023-06-04,26.50,23.90,31.60,82.00,23.50
Mawab,2023-06-05,26.30,23.60,30.80,87.00,8.40
Mawab,2023-06-06,25.90,23.10,30.60,88.00,22.40
Mawab,2023-06-07,26.50,23.60,30.50,86.00,10.30
Mawab,2023-06-08,26.60,22.80,31.50,83.00,3.20
Mawab,2023-06-09,27.00,22.60,31.80,82.00,1.30
Mawab,2023-06-10,27.60,23.90,31.80,77.00,0.40
Mawab,2023-06-11,27.10,23.10,31.60,81.00,3.00
Mawab,2023-06-12,26.80,22.40,31.40,81.00,8.10
Mawab,2023-06-13,26.50,23.10,32.00,83.00,3.80
Mawab,2023-06-14,25.90,23.20,30.80,84.00,15.00
Mawab,2023-06-15,26.00,23.40,28.50,85.00,12.40
Mawab,2023-06-16,25.30,23.00,29.10,89.00,22.30
Mawab,2023-06-17,25.20,22.40,29.00,89.00,34.60
Mawab,2023-06-18,25.50,22.10,29.80,87.00,8.00
Mawab,2023-06-19,25.50,23.20,30.00,86.00,11.40
Mawab,2023-06-20,25.50,22.20,29.80,87.00,24.40
Mawab,2023-06-21,25.30,22.40,29.60,88.00,4.90
Mawab,2023-06-22,25.40,23.00,27.70,89.00,8.30
Mawab,2023-06-23,25.60,22.40,28.50,84.00,4.00
Mawab,2023-06-24,25.60,21.80,30.70,86.00,27.50
Mawab,2023-06-25,25.40,22.40,30.60,88.00,9.30
Mawab,2023-06-26,26.40,22.50,31.20,84.00,1.60
Mawab,2023-06-27,26.70,22.40,31.00,81.00,9.20
Mawab,2023-06-28,26.20,22.70,31.00,88.00,23.60
Mawab,2023-06-29,25.80,22.80,30.30,87.00,7.10
Mawab,2023-06-30,26.40,24.00,30.40,86.00,5.20
Mawab,2023-07-01,26.40,23.90,29.80,85.00,7.90
Mawab,2023-07-02,26.20,23.00,30.00,87.00,2.20
Mawab,2023-07-03,25.20,23.90,28.00,91.00,10.90
Mawab,2023-07-04,25.40,23.40,29.00,89.00,25.10
Mawab,2023-07-05,26.60,23.40,29.50,83.00,0.60
Mawab,2023-07-06,26.90,24.50,31.20,84.00,5.20
Mawab,2023-07-07,26.90,24.00,31.40,83.00,1.20
Mawab,2023-07-08,25.70,23.10,29.20,89.00,19.40
Mawab,2023-07-09,25.70,22.50,30.60,87.00,18.40
Mawab,2023-07-10,25.80,21.90,30.60,84.00,5.20
Mawab,2023-07-11,26.70,22.40,31.50,84.00,13.10
Mawab,2023-07-12,26.50,23.80,29.60,84.00,1.90
Mawab,2023-07-13,26.90,23.30,31.60,79.00,1.60
Mawab,2023-07-14,27.40,22.70,32.40,75.00,0.20
Mawab,2023-07-15,27.80,23.50,32.20,74.00,0.00
Mawab,2023-07-16,27.10,22.80,31.50,77.00,2.20
Mawab,2023-07-17,26.90,24.00,30.50,78.00,27.90
Mawab,2023-07-18,24.80,23.40,26.20,91.00,12.90
Mawab,2023-07-19,25.30,22.20,29.50,84.00,2.70
Mawab,2023-07-20,26.40,22.80,31.40,83.00,4.00
Mawab,2023-07-21,27.10,22.60,31.70,81.00,0.60
Mawab,2023-07-22,26.90,23.00,31.40,80.00,4.60
Mawab,2023-07-23,27.70,24.50,31.40,71.00,0.10
Mawab,2023-07-24,27.70,24.50,31.50,72.00,0.20
Mawab,2023-07-25,28.20,25.60,32.00,71.00,0.10
Mawab,2023-07-26,27.10,22.40,32.10,76.00,0.00
Mawab,2023-07-27,27.20,23.00,31.80,76.00,0.20
Mawab,2023-07-28,27.10,24.50,31.10,80.00,3.00
Mawab,2023-07-29,27.20,24.00,31.50,78.00,0.90
Mawab,2023-07-30,27.20,22.90,32.40,76.00,0.00
Mawab,2023-07-31,27.00,21.10,32.80,75.00,0.00
Mawab,2023-08-01,27.20,21.90,32.80,72.00,0.00
Mawab,2023-08-02,27.10,22.00,32.50,71.00,0.20
Mawab,2023-08-03,27.70,22.20,33.10,72.00,0.00
Mawab,2023-08-04,28.00,22.40,33.40,75.00,0.10
Mawab,2023-08-05,28.20,23.90,33.70,79.00,0.10
Mawab,2023-08-06,27.70,23.60,32.70,78.00,2.30
Mawab,2023-08-07,27.60,22.80,33.20,73.00,0.90
Mawab,2023-08-08,28.30,23.20,33.50,69.00,3.90
Mawab,2023-08-09,26.90,22.90,33.20,81.00,7.40
Mawab,2023-08-10,26.70,23.60,31.90,85.00,10.10
Mawab,2023-08-11,26.90,23.50,30.60,81.00,5.90
Mawab,2023-08-12,26.40,22.60,30.90,82.00,7.00
Mawab,2023-08-13,26.60,23.50,31.60,82.00,5.40
Mawab,2023-08-14,26.50,23.80,30.40,86.00,4.80
Mawab,2023-08-15,26.30,23.50,30.10,86.00,4.50
Mawab,2023-08-16,26.20,23.40,30.60,86.00,10.20
Mawab,2023-08-17,26.40,23.00,30.80,84.00,4.00
Mawab,2023-08-18,26.20,22.60,31.50,84.00,16.30
Mawab,2023-08-19,26.10,23.10,30.80,86.00,23.20
Mawab,2023-08-20,25.90,22.80,31.10,87.00,41.50
Mawab,2023-08-21,25.60,23.30,30.00,89.00,23.10
Mawab,2023-08-22,25.90,23.00,30.10,87.00,15.60
Mawab,2023-08-23,26.40,23.00,29.90,85.00,0.80
Mawab,2023-08-24,26.60,21.80,32.20,82.00,3.40
Mawab,2023-08-25,26.20,22.30,31.00,86.00,5.50
Mawab,2023-08-26,26.40,22.00,31.90,81.00,5.90
Mawab,2023-08-27,26.90,22.10,32.50,77.00,0.10
Mawab,2023-08-28,27.90,24.00,31.90,72.00,0.40
Mawab,2023-08-29,27.90,24.60,32.70,73.00,1.30
Mawab,2023-08-30,27.60,22.60,32.80,73.00,0.00
Mawab,2023-08-31,27.80,22.60,33.00,73.00,0.00
Mawab,2023-09-01,28.00,23.00,33.50,73.00,0.20
Mawab,2023-09-02,28.10,23.20,33.10,71.00,0.20
Mawab,2023-09-03,28.10,23.40,32.80,72.00,3.90
Mawab,2023-09-04,27.60,22.90,33.20,78.00,1.40
Mawab,2023-09-05,26.90,22.00,32.20,82.00,3.20
Mawab,2023-09-06,26.40,24.10,30.10,85.00,33.20
Mawab,2023-09-07,26.10,23.50,30.80,84.00,5.30
Mawab,2023-09-08,26.20,22.50,31.20,85.00,9.50
Mawab,2023-09-09,26.20,22.50,31.00,84.00,0.50
Mawab,2023-09-10,26.10,23.10,30.50,86.00,8.70
Mawab,2023-09-11,26.30,22.40,32.30,81.00,18.30
Mawab,2023-09-12,26.40,22.90,31.60,86.00,22.30
Mawab,2023-09-13,26.30,23.10,31.20,84.00,12.70
Mawab,2023-09-14,26.90,23.80,31.50,82.00,5.80
Mawab,2023-09-15,25.50,23.40,29.50,91.00,32.00
Mawab,2023-09-16,25.30,22.10,29.60,87.00,8.80
Mawab,2023-09-17,25.20,22.60,30.00,90.00,30.10
Mawab,2023-09-18,25.00,22.00,27.30,88.00,9.50
Mawab,2023-09-19,26.00,23.40,29.20,84.00,7.50
Mawab,2023-09-20,25.80,22.80,29.80,84.00,3.40
Mawab,2023-09-21,25.90,23.00,29.50,88.00,12.10
Mawab,2023-09-22,27.00,22.80,31.60,80.00,0.20
Mawab,2023-09-23,27.10,22.10,31.90,78.00,0.50
Mawab,2023-09-24,26.70,23.00,32.20,81.00,7.20
Mawab,2023-09-25,26.30,22.50,31.90,83.00,6.30
Mawab,2023-09-26,25.50,22.40,30.70,87.00,34.80
Mawab,2023-09-27,26.50,22.00,31.40,81.00,7.00
Mawab,2023-09-28,27.20,23.00,31.90,79.00,6.90
Mawab,2023-09-29,27.00,23.50,31.00,84.00,1.50
Mawab,2023-09-30,27.50,23.30,32.00,75.00,0.70
Mawab,2023-10-01,28.10,24.20,32.20,73.00,0.00
Mawab,2023-10-02,28.10,23.40,33.20,74.00,0.00
Mawab,2023-10-03,26.70,22.80,32.00,82.00,14.40
Mawab,2023-10-04,26.90,22.80,32.70,82.00,1.60
Mawab,2023-10-05,26.70,21.90,32.30,82.00,6.80
Mawab,2023-10-06,26.60,22.40,32.20,83.00,5.80
Mawab,2023-10-07,26.80,23.10,30.40,81.00,3.40
Mawab,2023-10-08,26.30,22.30,31.30,83.00,2.90
Mawab,2023-10-09,25.70,23.50,28.70,88.00,7.20
Mawab,2023-10-10,25.40,23.10,27.70,88.00,11.00
Mawab,2023-10-11,26.10,22.60,30.70,86.00,8.80
Mawab,2023-10-12,26.60,23.10,32.30,83.00,6.40
Mawab,2023-10-13,26.60,24.00,29.70,85.00,1.20
Mawab,2023-10-14,27.20,23.50,30.90,82.00,0.60
Mawab,2023-10-15,26.60,22.40,31.20,83.00,11.20
Mawab,2023-10-16,25.80,21.80,31.10,85.00,3.40
Mawab,2023-10-17,25.90,22.30,30.00,83.00,2.70
Mawab,2023-10-18,26.00,21.60,30.50,84.00,3.20
Mawab,2023-10-19,25.60,21.90,30.80,87.00,16.80
Mawab,2023-10-20,25.60,22.10,30.60,87.00,30.40
Mawab,2023-10-21,26.10,22.60,30.60,83.00,1.10
Mawab,2023-10-22,25.40,21.40,30.60,85.00,8.80
Mawab,2023-10-23,25.50,21.00,30.60,86.00,3.60
Mawab,2023-10-24,26.10,21.50,31.30,83.00,0.30
Mawab,2023-10-25,25.90,22.90,32.00,88.00,4.90
Mawab,2023-10-26,25.50,23.00,28.00,86.00,8.80
Mawab,2023-10-27,26.10,22.10,30.90,81.00,1.90
Mawab,2023-10-28,26.90,22.40,31.40,79.00,0.70
Mawab,2023-10-29,25.80,23.50,29.60,87.00,1.20
Mawab,2023-10-30,25.50,21.80,30.00,88.00,5.40
Mawab,2023-10-31,27.20,21.60,32.20,76.00,0.40
Mawab,2023-11-01,26.30,22.40,30.40,83.00,1.80
Mawab,2023-11-02,26.50,21.80,31.40,83.00,0.40
Mawab,2023-11-03,25.80,22.00,30.50,83.00,5.60
Mawab,2023-11-04,25.70,22.60,30.20,86.00,14.00
Mawab,2023-11-05,26.00,23.10,30.10,86.00,2.70
Mawab,2023-11-06,26.80,22.00,32.50,81.00,0.70
Mawab,2023-11-07,25.90,23.90,29.50,87.00,33.10
Mawab,2023-11-08,25.60,23.40,30.40,90.00,11.90
Mawab,2023-11-09,26.20,23.20,30.70,86.00,2.40
Mawab,2023-11-10,25.70,21.90,30.00,88.00,5.10
Mawab,2023-11-11,26.20,22.50,30.70,85.00,0.20
Mawab,2023-11-12,25.60,21.20,31.00,84.00,1.00
Mawab,2023-11-13,26.50,22.00,32.20,79.00,1.50
Mawab,2023-11-14,26.30,20.50,31.90,79.00,0.60
Mawab,2023-11-15,26.70,22.90,32.50,76.00,0.80
Mawab,2023-11-16,25.10,23.00,27.20,91.00,18.80
Mawab,2023-11-17,25.50,23.60,27.90,88.00,9.50
Mawab,2023-11-18,26.50,23.60,31.00,83.00,5.70
Mawab,2023-11-19,26.30,23.50,29.70,85.00,5.20
Mawab,2023-11-20,26.40,23.40,31.50,86.00,7.60
Mawab,2023-11-21,26.40,23.60,30.40,89.00,8.90
Mawab,2023-11-22,25.90,22.40,30.50,87.00,4.90
Mawab,2023-11-23,26.10,23.80,29.20,87.00,6.90
Mawab,2023-11-24,26.20,23.10,30.80,86.00,3.20
Mawab,2023-11-25,25.30,22.30,30.80,89.00,23.30
Mawab,2023-11-26,26.50,22.10,31.20,82.00,0.30
Mawab,2023-11-27,26.20,23.80,30.50,86.00,1.90
Mawab,2023-11-28,25.50,22.20,29.40,88.00,2.50
Mawab,2023-11-29,25.90,23.10,29.20,88.00,6.20
Mawab,2023-11-30,26.30,23.20,30.80,85.00,2.30
Mawab,2023-12-01,26.50,22.80,31.20,84.00,0.20
Mawab,2023-12-02,25.60,22.70,31.00,89.00,6.50
Mawab,2023-12-03,25.70,23.10,29.70,88.00,2.20
Mawab,2023-12-04,25.90,22.40,30.80,87.00,11.50
Mawab,2023-12-05,25.70,22.50,29.60,90.00,14.10
Mawab,2023-12-06,25.40,23.40,28.00,90.00,4.00
Mawab,2023-12-07,26.00,23.40,29.80,88.00,3.50
Mawab,2023-12-08,26.00,23.80,29.00,88.00,5.60
Mawab,2023-12-09,25.60,22.60,30.30,87.00,1.00
Mawab,2023-12-10,25.80,21.20,31.80,79.00,0.20
Mawab,2023-12-11,25.90,21.40,31.70,78.00,0.60
Mawab,2023-12-12,25.60,20.20,31.50,79.00,0.50
Mawab,2023-12-13,25.80,22.00,29.30,82.00,0.30
Mawab,2023-12-14,26.40,22.40,31.30,79.00,0.40
Mawab,2023-12-15,26.50,22.30,32.00,78.00,0.20
Mawab,2023-12-16,26.20,21.50,31.60,76.00,1.70
Mawab,2023-12-17,25.00,22.90,27.50,86.00,4.90
Mawab,2023-12-18,24.10,23.20,25.60,95.00,23.30
Mawab,2023-12-19,24.60,22.80,27.30,92.00,13.20
Mawab,2023-12-20,26.50,22.80,32.00,81.00,0.10
Mawab,2023-12-21,25.70,20.50,30.70,82.00,0.40
Mawab,2023-12-22,25.10,22.10,28.80,89.00,5.40
Mawab,2023-12-23,26.00,21.50,31.60,80.00,0.40
Mawab,2023-12-24,25.70,21.80,30.90,83.00,1.40
Mawab,2023-12-25,25.00,22.80,27.70,91.00,6.10
Mawab,2023-12-26,26.20,22.40,30.90,86.00,1.60
Mawab,2023-12-27,26.20,23.80,29.70,86.00,5.00
Mawab,2023-12-28,26.10,22.60,31.60,80.00,0.50
Mawab,2023-12-29,25.80,22.00,31.00,84.00,23.20
Mawab,2023-12-30,25.30,23.40,28.20,91.00,7.10
Mawab,2023-12-31,25.70,21.60,30.90,87.00,1.80
Mawab,2024-01-01,25.30,22.60,28.50,89.00,5.00
Mawab,2024-01-02,24.90,23.30,27.20,93.00,35.30
Mawab,2024-01-03,25.10,23.00,27.40,91.00,2.60
Mawab,2024-01-04,26.10,21.50,31.30,82.00,0.00
Mawab,2024-01-05,25.70,20.40,31.80,78.00,0.00
Mawab,2024-01-06,25.80,23.60,29.80,83.00,4.50
Mawab,2024-01-07,26.50,22.20,32.10,80.00,0.40
Mawab,2024-01-08,26.20,22.50,30.40,83.00,3.40
Mawab,2024-01-09,25.70,22.80,30.50,88.00,1.40
Mawab,2024-01-10,26.50,23.00,32.10,83.00,1.30
Mawab,2024-01-11,26.40,21.50,32.00,77.00,0.20
Mawab,2024-01-12,26.30,23.40,31.10,80.00,0.40
Mawab,2024-01-13,25.80,21.70,31.00,81.00,0.10
Mawab,2024-01-14,25.90,23.00,30.50,80.00,2.20
Mawab,2024-01-15,25.20,23.20,30.00,89.00,46.50
Mawab,2024-01-16,24.70,23.40,27.20,88.00,76.40
Mawab,2024-01-17,24.70,22.90,27.80,90.00,9.30
Mawab,2024-01-18,24.30,22.70,26.70,95.00,13.90
Mawab,2024-01-19,25.20,21.60,30.30,86.00,1.00
Mawab,2024-01-20,25.60,21.60,30.40,81.00,0.70
Mawab,2024-01-21,25.90,21.10,31.30,78.00,0.70
Mawab,2024-01-22,26.20,22.90,30.50,79.00,0.10
Mawab,2024-01-23,25.70,21.40,30.10,80.00,0.30
Mawab,2024-01-24,24.90,19.90,30.50,81.00,3.00
Mawab,2024-01-25,25.10,21.90,30.10,80.00,1.30
Mawab,2024-01-26,24.70,21.80,29.00,84.00,16.60
Mawab,2024-01-27,24.50,21.20,28.40,77.00,1.10
Mawab,2024-01-28,24.20,22.20,26.60,83.00,1.90
Mawab,2024-01-29,23.80,22.80,25.70,94.00,20.90
Mawab,2024-01-30,24.50,22.60,27.80,92.00,60.00
Mawab,2024-01-31,23.70,22.90,24.90,96.00,36.00
Mawab,2024-02-01,24.30,22.90,26.30,94.00,33.10
Mawab,2024-02-02,25.60,22.90,30.10,88.00,0.70
Mawab,2024-02-03,25.30,21.20,29.50,85.00,0.40
Mawab,2024-02-04,25.10,22.20,27.80,90.00,11.20
Mawab,2024-02-05,25.40,20.70,30.50,81.00,0.70
Mawab,2024-02-06,24.70,21.00,27.20,82.00,2.90
Mawab,2024-02-07,24.30,21.70,27.40,89.00,22.90
Mawab,2024-02-08,24.70,22.60,26.40,91.00,2.50
Mawab,2024-02-09,25.40,21.40,29.00,82.00,0.30
Mawab,2024-02-10,25.20,20.10,30.20,77.00,0.20
Mawab,2024-02-11,24.30,23.00,26.80,86.00,9.60
Mawab,2024-02-12,25.30,22.20,29.90,79.00,1.20
Mawab,2024-02-13,25.70,21.30,30.40,77.00,1.10
Mawab,2024-02-14,25.80,21.90,30.80,76.00,0.80
Mawab,2024-02-15,25.10,19.20,32.20,76.00,0.20
Mawab,2024-02-16,25.70,22.00,29.60,82.00,1.10
Mawab,2024-02-17,25.70,20.60,31.00,81.00,0.60
Mawab,2024-02-18,26.20,22.30,31.00,81.00,0.40
Mawab,2024-02-19,25.20,20.00,31.00,81.00,0.20
Mawab,2024-02-20,25.30,20.90,32.20,77.00,0.00
Mawab,2024-02-21,24.70,19.40,31.10,84.00,1.80
Mawab,2024-02-22,25.50,23.20,29.50,90.00,4.20
Mawab,2024-02-23,25.30,23.40,28.60,90.00,6.70
Mawab,2024-02-24,25.80,21.70,31.00,83.00,0.20
Mawab,2024-02-25,25.20,19.50,31.60,78.00,0.30
Mawab,2024-02-26,25.50,21.20,29.60,81.00,2.20
Mawab,2024-02-27,25.20,23.00,29.20,83.00,6.50
Mawab,2024-02-28,24.10,22.30,27.00,89.00,4.70
Mawab,2024-02-29,25.30,22.80,28.90,89.00,3.50
Mawab,2024-03-01,26.20,23.30,31.00,82.00,1.20
Mawab,2024-03-02,25.50,21.00,30.60,79.00,0.10
Mawab,2024-03-03,24.90,20.20,30.90,75.00,0.00
Mawab,2024-03-04,24.90,20.00,30.90,76.00,0.00
Mawab,2024-03-05,25.90,20.90,31.20,79.00,0.30
Mawab,2024-03-06,26.70,22.00,32.30,79.00,0.40
Mawab,2024-03-07,25.70,20.40,31.50,76.00,0.00
Mawab,2024-03-08,24.60,18.40,31.00,79.00,0.30
Mawab,2024-03-09,25.50,20.50,31.50,77.00,0.00
Mawab,2024-03-10,25.00,19.80,31.40,75.00,0.10
Mawab,2024-03-11,24.80,19.40,31.50,70.00,0.00
Mawab,2024-03-12,25.90,23.30,31.00,82.00,3.80
Mawab,2024-03-13,25.90,22.10,30.50,81.00,0.80
Mawab,2024-03-14,25.50,20.90,31.10,78.00,0.30
Mawab,2024-03-15,25.70,21.50,31.50,76.00,0.00
Mawab,2024-03-16,25.40,19.50,31.80,72.00,0.10
Mawab,2024-03-17,25.80,20.90,32.20,75.00,0.00
Mawab,2024-03-18,25.30,19.50,31.70,72.00,0.00
Mawab,2024-03-19,25.70,20.00,31.80,72.00,1.30
Mawab,2024-03-20,26.60,21.80,32.30,73.00,0.70
Mawab,2024-03-21,26.20,22.70,31.00,79.00,2.50
Mawab,2024-03-22,26.50,22.60,32.00,74.00,1.70
Mawab,2024-03-23,26.20,20.90,32.50,73.00,0.00
Mawab,2024-03-24,26.30,21.80,32.20,77.00,0.10
Mawab,2024-03-25,27.10,21.80,33.50,77.00,0.90
Mawab,2024-03-26,27.70,23.50,33.20,80.00,0.80
Mawab,2024-03-27,27.40,22.40,33.00,78.00,0.80
Mawab,2024-03-28,27.30,22.60,32.50,78.00,0.60
Mawab,2024-03-29,26.50,23.00,30.40,82.00,3.30
Mawab,2024-03-30,27.00,21.10,33.70,74.00,0.30
Mawab,2024-03-31,27.40,23.10,33.20,74.00,0.20
